u,t,m
987,2025-08-28 15:24,They should be offboarded by end of day tomorrow - an exception is granted because they have other 14 accounts. Do you think this is a doable timeline?
342,2025-08-28 15:26,Let me check!
342,2025-08-28 15:43,Hi would you be able to give context on why the company is offboarding?
987,2025-08-28 15:45,"They are a subsidiary of another company also in Carta and after much back-and-forth, decided not to keep this account - too."
754,2025-08-29 08:28,"Hi valuations team, I've a New Zealand incorporated company that wants to obtain an IFRS13. However their options are exercised into a Trust. Could I verify that if we establish an alternative ordinary share class for the trust (option 1 or 2) aka having more than 1 ordinary share class - this will not affect that IFRS13? As the client has expressed their disinterest in option 3. Thank you!"
359,2025-08-29 21:33,"As long as the new ordinary share class would retain the same rights and preferences as the other ordinary share classes, this would not impact the valuation of the shares Our valuation will also value all common/ordinary shares so this will not impact IFRS13 reporting"
754,2025-09-01 11:18,Got this thank you!
1106,2025-09-02 18:44,"Hey team! This sounds like a question I should know, so apologies here - but just confirming if companies need the full up to date accurate cap table to get an accurate 409a valuation? I'm assuming the cap table is considered in the valuation correct?"
1098,2025-09-02 18:45,"Hi team - < was assigned to and according to the note to implementation manager, _""*Current Launch account in setup mode - no equity issued yet. Casey (WSGR) working with Morgan Hirst on Val team to have ""phantom"" cap table set up first in order to go live, then complete 409a. Will need assistance from IM team during this process as well. Thanks!""*_ - has this customer been granted 409A first exception? cc"
209,2025-09-02 18:46,Hi ! Correct the cap table has to be up to date in order for us to provide an accurate 409A. The cap table information dictates the breakpoints.
1106,2025-09-02 18:47,Okay thank you for confirming!
692,2025-09-02 19:28,"To my knowledge, no. However, met with them while I was on PTO"
342,2025-09-02 20:14,"Thanks for reaching out to us ! We've made it clear to the customer they need to go live first on Carta. They don't have any shares outstanding (only CNs) which prevent them from going live, so they are working to upload ""pro forma"" info (which include shares that will be issued once a 409a completes). They will still need to go live first on Carta though."
1098,2025-09-02 20:25,"Hi - tks for the reply and yes, we let them know they need to go live first. however, WSGR told Vivian they haven't issued anything yet, therefore their 409A should be done prior to going live. I'll reach out to them to explain how the process works and will get back to you in case they continue refusing to complete the setup as needed."
951,2025-09-02 20:46,"Hello team, I received a call from < Care, Inc. regarding a former employee’s portfolio view, which showed an FMV of $12. The company states they have never had a $12 valuation. I have checked the 409A valuations dashboard but did not see a $12 FMV listed. I noticed that some valuations are Board-determined and some are from Carta. Could you please help me check if, at any point, there was a $12 FMV added and then deleted or replaced later? This is urgent for them. Thank you for your assistance."
951,2025-09-02 20:47,Please see screenshot here
951,2025-09-02 20:49,"They said they do not know exactly when the screenshot was taken, but it would have been sometime between July 31, 2024, and today."
294,2025-09-02 21:01,Looking now
294,2025-09-02 21:36,"Looks like you're talking with Konor. Nothing showing the $12 addition to their valuations log, and not seeing any changes to the drafts we sent them."
951,2025-09-02 21:37,Thanks yes I checked with too
342,2025-09-03 15:27,Thank you for tagging this case to our attention ! we have multiple threads with this company & we're already in touch with him. We'll merge all cases and continue to work with him.
1117,2025-09-03 15:33,"Thank you so much, I really appreciate your help!"
373,2025-09-03 16:05,"Hi Team, I've had two different customers email about a request form issue. It seems both of them are stuck on the exact page in the request form ""Valuation Details"" and they can't move past. I checked both of their forms to see where they are at and weirdly they're both stuck on the same thing (They have clicked no to cryptocurrency assets but nothing else is filled out). One of them has sent screenshots showing they fill it out but are frozen. Please help!"
206,2025-09-03 16:12,<!subteam^SEMB5FPT9|@on_call_valuations> can you help troubleshoot?
373,2025-09-03 16:16,Thank you!
1601,2025-09-03 17:57,Hi -- can you add more details to this ticket - < Which clients they are and the screenshots would help
1601,2025-09-03 17:57,"if you don't have access to above jira link, you could share details on this thread too. thanks"
342,2025-09-03 18:35,"Hi Daniel doesn't have access to the val JIRA board so I went ahead and added some info to the thread. The screenshot would be the same as the blank ""Valuation Details"" screen with no error messages."
342,2025-09-03 21:01,Hi Jordan from our team responded to Jared's email on 8/25 but he hasn't replied. Our guess is that Jordan's response ended up in Jared's spam folder. Would you please tell him to check his spam folder? We'd be happy to revise their 409a report but we need their response to our question
709,2025-09-03 21:12,yes! Thank you Mami.
342,2025-09-03 21:12,Thank you Ryan! The response was sent on 8/25
1601,2025-09-03 22:16,"-- the client should be unblocked now, please ask them to continue with the RequestForm"
1098,2025-09-03 22:17,"Hi - WSGR pushed back with the following: ""Thanks, Vanessa. We understand that stock certificates must be added for the account to be activated, which is why we’ve added the shares from the prospective cap table and will use placeholder emails for these issuances. Once the account is live, we can proceed with the 409A valuation based on the information we’ve provided to the valuations team. We’ll then issue the new shares as planned and remove the placeholder certificates we had input to activate the account."" Would it be possible to make an exception here and grant them their 409A valuation prior to the account going live? Thank you so much for your help!"
