u,t,m
473,2025-08-12 16:33,"Hi Yes, during implementations. Meetings to discuss the process, data migration, questions on the platform, etc. They're still in the initial steps. I've pushed back since we share sensitive data during those meetings, but they claimed it's their company's data so they didn't see an issue with it and requested to own the meetings."
93,2025-08-12 16:34,"Devan, we would need a whole lot more details on what they want to do and address the questions specifically with our team. A blanket answer is: no. Nuanced answer: depends."
93,2025-08-12 16:36,This is something we'd need to get more details on and then work with our Marketing team as well
269,2025-08-12 16:51,"Hey , is there a section within our < that I can point the customer to regarding the use of group accounts? I haven't mentioned our TOS to them yet, but was wondering if there was a particular part I could highlight for them to make my pushback to them more firm."
92,2025-08-12 16:56,Did they respond to you continuing to push on resetting the 2FA?
93,2025-08-12 16:57,"Make a copy and share with them via Box, fine with that."
93,2025-08-12 16:58,"You should still own the meeting as you will need recordings for our own policies/procedures, but you can make copies and share."
473,2025-08-12 16:58,"Thank you Natasa, that makes sense."
93,2025-08-12 16:58,"Keisean, thank you - for former customers, just say ""Carta no longer provides services to (company), please contact them directly."" and close out tickets"
93,2025-08-12 16:59,You can connect with your manager on this but we worked with the Delivery leadership to develop standard comms for this that you can use if helpful.
269,2025-08-12 17:00,"Yeah, this is what they emailed me this morning: _We have a follow up question._ _We have decided to create a new group user under the : <mailto:options@icapital.com|options@icapital.com> email address._ _That user has been added and linked to my google authentication app. I can access the account._ _The question here is how we can allow other people from my team to authenticate and login to this account in my absence?_ My follow up email is essentially reiterating that they'll need to add each user individually, but wasn't sure if I could emphasis that with a blurb from our TOS."
93,2025-08-12 17:02,Appreciate the check in
326,2025-08-12 17:09,Super insightful. Thank you!
93,2025-08-12 17:19,"Christos, we do not disclose this information. And we did not ""facilitate the payment"" - the payment never touched Carta. The payment was queued in the fund's bank account and approved and released by the fund. Push back 100%."
868,2025-08-12 18:03,"hi team following up, thank you cc:"
298,2025-08-12 18:15,for visibility purposes
93,2025-08-12 18:16,"Cam, this is not something the business has agreed to in the past, and especially not for US issuers. and"
298,2025-08-12 18:16,"Got it, thank you!"
1097,2025-08-12 18:27,Wow! This is an old one. We received a similar request recently and didn't approve it. Can we persuade them to bring over employees with white glove implementation support? cc see you were last in touch with Karen back in April
285,2025-08-12 18:30,"Cam had been working to convince them to bring everyone over, and was making progress only to have them revert back to wanting investors only. I think the other avenue to try (beyond white glove implementation which I think we can aim for) is backchanneling through the BD team with Latham as the customer has indicate they've stayed in setup mode at Latham's encouragement. They also wanted to know whether we could add investor emails on investor portfolios on their behalf. That seems like a no-go but would be great to get the opinion of this group — they said they have ~700 investors and don't want to put the work on them, would obviously be a large endeavor for us as well if we even entertain that idea, but might help move the needle on the broader discussion"
1099,2025-08-12 18:33,"Yes, . I was covering back then apparently. They're currently marked as <"
1097,2025-08-12 18:54,Looks like was involved a few years ago. <
963,2025-08-12 19:04,"Thanks, team. I don't see any way we can support this, or allow them to stay in setup mode"
277,2025-08-12 19:17,The US entity has been merged with the India entity so legally the India entity is the only surviving entity.
285,2025-08-12 19:21,"Thanks — let us know if you can pull up any information about historical discussions related to this account, or if you have any historical context regarding Latham's directive not to go live. From there I think you and I can strategize a conversation with the company and inform them that an investor only cap table, or continued setup mode account, are not options"
1097,2025-08-12 19:37,"Yes, I can dig up more information and share with you both!"
269,2025-08-12 19:41,"This is what I have drafted, but let me know if there's anything in the TOS I can send them directly too. _Hi Ana,_ _We don’t currently support group email addresses for company logins, and there isn’t a way to bypass/enable two-factor authentication for group emails. For that reason, we recommend adding each individual team member to the Users and Permissions page so they can log in with their own credentials._ _Regards,_"
