u,t,m
942,2025-11-19 16:36,Thanks so much! good to go
244,2025-11-19 17:25,good morning! Can you verify this setting for us in Okta? Verify the Single sign on URL (ACS URL) for FA Data Explorer (Preprod) is set to ```<
620,2025-11-19 17:47,```< Confirm! All I see different is the http(s)
244,2025-11-19 17:51,will you update to https please?
244,2025-11-19 19:18,could we update this to https? ```<
620,2025-11-19 19:36,Let me know if there is anything else I can assist with.
113,2025-11-19 20:17,hey team - can i get help reprovisioning a snowflake user for ? her previous user is <mailto:niki.johnson@carta.com|niki.johnson@carta.com> and we need a new user provisioned for <mailto:niki.saalwaechter@carta.com|niki.saalwaechter@carta.com>
1798,2025-11-19 21:26,Hi team - I'm not able to search/join certain channels. Can you grant me the access or permission if needed? Let me know if you need further explanation on the issue.
134,2025-11-19 21:26,Hi this is most likely channels in Fund Admin workspace
1798,2025-11-19 21:27,sounds like it.
134,2025-11-19 21:27,do you have the name(s) of the channels
1798,2025-11-19 21:27,"I can provide you some, but I'll need more - SCG Opportunity Fund LongJump Ventures Fund I. LP Kiara Capital etc."
134,2025-11-19 21:30,"ok Michelle, 2 quick items: 1)I added you to Fund Admin workspace 2) if you want to view both Carta AND Fund Admin at the same time, do the following: <"
1798,2025-11-19 21:33,"Thank you, Steven! It works now!"
1265,2025-11-19 22:32,"Hey team, I need some help with Island Issue. I had to reset my macbook and now I'm having this issue. How do I troubleshoot it? c/c: for visibility"
1265,2025-11-19 22:37,Prob solved by itself
291,2025-11-20 20:38,"Hello team, can we also have an okta approval workflow created for `yearend-jupyter` app? (something similar to < ticket>) cc"
291,2025-11-20 20:39,Context: I need access(/ need help for someone who has access) to Yearend Jupyter so that I can test pre and post deploy changes during Jupyter upgrade < Related threads < <
995,2025-11-20 20:53,do you still support this application? yearend-jupyter
995,2025-11-20 20:55,can u help take a look at the access for Dhanu ?
291,2025-11-20 20:58,I just needed help in testing something on < before and after I merge < PR> (this can be done by me testing directly / someone helping me test it) Currently I am unable to request access through Okta because the app doesnt have approval workflow setup
1208,2025-11-20 21:24,hi team can i be removed as an approver in okta for HRIS? I'm no longer on that team
1208,2025-11-20 21:28,i'm an approver in Okta for HRIS. I should be removed from that list
1754,2025-11-20 21:33,I don’t have access either
291,2025-11-20 21:34,cc can you help here as well when you get a chance?
620,2025-11-20 22:13,"Hello , It will need to be approve by one of the owners. They will also need to decide the workflow process."
291,2025-11-20 22:15,I think Tolu and Sunil are the owners at the moment. I think they approve < Tolu/ Sunil feel free to comment otherwise
620,2025-11-20 22:16,They approved for a different application.
1754,2025-11-20 22:16,"I approve. I also don’t have access so if I can be added as an owner, that’ll be great"
620,2025-11-20 22:19,Here are your workflow option. Approval Workflow 1. Group Owner approval only 2. Group Owner + Manager approval 3. Manager approver only.
1754,2025-11-20 22:23,Good with option 1
291,2025-11-20 22:43,"Thanks Neil! Tolu, I created a request < can you please appove?"
4,2025-11-21 16:14,"sorry, missed the 2nd part of your reply above - no, Toffer still cant access"
1360,2025-11-21 16:16,Lets get this resolved. do you have for a quick zoom sync?
4,2025-11-21 16:32,yeah i am free for the next :30
1360,2025-11-21 16:39,ill send a zoom link
1596,2025-11-22 00:13,"Hi team, just following up on this one, thank you!"
244,2025-11-24 17:25,It's working now. Thank you!
522,2025-11-24 17:41,"Hi Neil! We can close this ticket, apologies for not updating this on my end but we should be good. I met up with the user and confirmed he is all set."
42,2025-11-24 19:08,"Hi , can you confirm if Calendly access has been granted here? Thanks!"
1724,2025-11-24 19:15,It doesn't seem like I have access to Calendly yet.
1724,2025-11-24 19:37,"Hey , helped me out and I did get the licensed account now. Thanks!"
134,2025-11-24 19:37,"Gwang had entered his email in Calendly, without getting a licensed account from IT. . All good now"
42,2025-11-24 19:39,"awesome, thank you!!"
1610,2025-11-24 20:55,Hey Team can we please confirm that and are set up in Carta? I am trying to enable access to things like cworld and carta tax review and can't until they are onboarded. Thank you!
133,2025-11-24 21:01,Hey All! Quick Question.. anyone able to take a look at < I can see Julia on the request so not sure why she can't approve it? CC: &
134,2025-11-24 21:02,"Hi this screen just means they have NOT requested the Carta staff/C world/Carta tax reviews and please request for Carta Web/Staff, look at the screenshots below: (Carta Web), please confirm you have completed the steps and filled out the required fields, shown in the Slack post that Jordan Agnew asked: ****The bottom right text field is where you'll write you need Carta web access <"
1610,2025-11-24 21:14,and can you both complete? thank you!
1794,2025-11-24 21:18,I've submitted the request. Please let me know if there is anything else needed on my end. Thank you!
134,2025-11-24 21:19,"Once Vivian Pham has completed it, we’ll tag the person that will create the accounts"
1795,2025-11-24 21:28,I have also submitted a request. Thanks!
134,2025-11-24 21:32,"when you get a chance, two people to add to the list"
646,2025-11-25 18:03,"Hi team, can you assist on the request above? We need to approve SFDC access for our new hire. Thank you!"
134,2025-11-25 18:09,Salesforce is not approved or managed by helpdesk nor Infosec. IF has requested for the Salesforce app: <
134,2025-11-25 18:09,"Once completed, Ember can follow-up in the channel: join the channel, and do the below steps <"
750,2025-11-25 18:23,for help on the SFDC side. I don't think we should need to reach out to
222,2025-11-25 18:26,Do you see the assignee in the ticket?
222,2025-11-25 18:30,"If I create a user profile in SFDC manually, who can assist with the Okta tile? It's important and urgent. Please help. Thanks!"
620,2025-11-25 18:39,Why not < access> on behalf of the user.
646,2025-11-25 18:44,"Thanks the request was already submitted by the user, the problem is on the chain of approvers. should be the main approver but she can't approve because she is listed as optional. We are checking to see if we can change the approver to establish Ember's access."
222,2025-11-25 18:46,Just talked to Ember and found out who the assignee is. I'm talking to the assignee on the request right now to find out why it's delayed.
620,2025-11-25 18:50,Keep us posted if you need anything
222,2025-11-25 18:54,Could you pls reassign this to me? Not sure if there is such an option-<
134,2025-11-25 18:55,re-assigned it to you
620,2025-11-25 18:55,One of these users will be able to approve it.
222,2025-11-25 18:58,"Cool , thanks. Checking w Ember if she has access now."
222,2025-11-25 19:03,Ember says she is not seeing the Salesforce OKTA tile. Can someone check if there is a break in the automation? In SFDC her profile is created. Thanks.
222,2025-11-25 19:17,not sure if can check rn. Could you please take a look?
134,2025-11-25 19:20,"same as before (No Salesforce in her Okta account). also based on the request, I'm seeing the ticket is In progress state. it's not completed"
222,2025-11-25 19:21,can we connect? I do not see what is pending on my side
222,2025-11-25 19:23,Request was redirected to me.
620,2025-11-25 19:28,can you please approve this < cc:
1178,2025-11-25 19:35,"Hi team, I have received the below message from an LP regarding the tax confirmation task: _""I am hesitant to enter my full tax ID number (SSN) given the sensitivity of this information. What alternatives are there and what happens if your database got hacked? Please let me know with whom in your organization I can discuss my concern. Thank you.""_ Can you confirm specific security controls we use to prevent the mentioned issues? Perhaps this way the client will feel more secure about the task. Thanks!"
1287,2025-11-25 19:40,Looks like this is already approved by Anna
134,2025-11-25 19:41,"It's still in progress, trying to close the loop"
222,2025-11-25 19:41,There is final button to complete according to
222,2025-11-25 19:42,please check on it . I don’t have a right to complete the process .
1287,2025-11-25 19:50,I have clicked the completed button. User should see the salesforce tile now.
222,2025-11-25 19:53,Thanks everyone! Ember confirmed that she has access now!
1362,2025-11-25 20:08,"Hi ! Thanks for reaching out! We share the following security details externally: Carta implements robust controls to protect sensitive information. Data is encrypted at rest using AES256 and in transit with TLS1.2+, and sensitive data such as PII is encrypted at both the drive and field level. Access to customer data is strictly limited and restricted to authorized individuals based on role and the principle of least privilege, with periodic user access reviews and two-factor authentication required. All requests and internal actions on the Carta Platform are logged and monitored. Additionally, Carta is a multi-tenant environment where customer data is segregated using unique customer IDs, ensuring clear identification and separation of data. Policies and procedures are in place to apply specific restrictions and additional safeguards for sensitive data, and a formal privacy program has been developed for the protection of personal information. Carta's security controls and compliance are independently verified through SOC 1 and SOC 2 Type 2 reports. and ISO 27001 certification. Please see our trust center <"
