u,t,m
114,2026-02-12 15:54,"thank you! feel free to share the below and you can add me to the thread We've added a feature that allows you to self-serve creating an API key for our data warehouse! This will give you access to a broad array of FA and company data, see full |data dictionary here. You can find a quick demo video for how to get access < and will find the feature in the top right corner of Data Explorer as a *Settings* button. < are instructions> for running the script once you have your key. You will need to replace the values marked as *update* with the following. export SNOWFLAKE_ACCOUNT=""sqozivc-bkb57933"" export SNOWFLAKE_USER=`""your email""` export SNOWFLAKE_PRIVATE_KEY_PATH=`""/path/to/your/private/key/rsa_key.p8""` export SNOWFLAKE_PRIVATE_KEY_PASSPHRASE=`""your passphrase""` export SNOWFLAKE_WAREHOUSE=""PROD_DATA_EXPLORER_WH"" export SNOWFLAKE_DATABASE=""PROD_DATA_EXPLORER_DB"" export SNOWFLAKE_SCHEMA=""FUND_ADMIN"""
857,2026-02-12 15:55,"amazing, thank you!"
93,2026-02-12 17:03,"Allie, would caution that it's only for thier own use (not to be made available to third parties as functionality )"
330,2026-02-13 17:48,"Hi team - not sure if this is the correct channel but a customer - < - has reached out saying the below. Could anyone advise please? Thank you! _At some point last year, our API connection with Carta stopped working. Could you please help us restore access to your API? We’ve been reaching out to <mailto:api-support@carta.com|api-support@carta.com> over the past few months but haven’t received a response or any resolution so far._"
114,2026-02-13 19:15,thanks Nida this should be resolved let me respond to them
86,2026-02-13 21:44,"Hi team! I have a Corp client, < Markets> (YC W26), that wants to manage their cap table/issue equity via API from internal software they've built. I believe they submitted a request, but were prompted for an invite code. Is this something we would be open to? Sounds like they'd just build to the existing Issuer API and solely have influence of their own Carta account."
93,2026-02-13 22:41,"Hi Ryan Annette, given this customer's business is about trade execution, I actually would push back on this request from a competitive standpoint. <"
93,2026-02-13 22:42,There is no world in which a Series Seed company builds this internal tool as a first product (and invests time/money/resources into that) without wanting to go to the market with this as an integration. Don't believe the topline hype on this.
93,2026-02-13 22:43,"My vote is to deny, after careful review of the request and their business in general."
86,2026-02-14 01:47,Would you possibly be open to figuring out if that's the case?
86,2026-02-14 01:48,Wouldn't they be limited to their own Company? Thats their ask
93,2026-02-14 01:54,"On this one, we'll pass."
93,2026-02-14 01:55,"If you just look at their website, you'll see the narrative they are telling you is not holding up."
93,2026-02-14 01:55,"In any event, we appreciate their interest but are not able to grant access at this time."
330,2026-02-17 09:02,"Thanks so much, Annette!"
962,2026-02-17 18:36,"Hi team, Eric with < AI, Inc> asked how they can add an API key so they can issue option grants through their API. Is this something we support?"
93,2026-02-17 18:38,"Hi Steph, is there an CSM/AM working with this customer that you can hand this off to?"
86,2026-02-17 19:15,"Understood. Thanks for looking into it, Natasa."
962,2026-02-17 19:36,I am not aware of a CSM/AM that is currently working with this customer but I can reach out to someone internally to take this over!
93,2026-02-17 19:44,"Yeah, lets get this off your plate for now Tagging in for visibility (he and I were talking about this workflow last week, so just illustrating, no action items)"
93,2026-02-17 19:45,Separately will note this request from < to and whether this would be a conflict for us in any way.
963,2026-02-17 20:09,Thanks . This account is covered by (who is OOO for Carnaval). and I will discuss in our 1-1 today and circle back here
267,2026-02-17 20:27,Hey Team - < Space> is interested in enabling Issuer API access for one of their team members and they have sent an API request to the API Support portal [< They have reviewed the < and are checking with support on when they can get API access. Is this something the API Team is able to get back to them via their submitted request?
962,2026-02-17 20:28,Thank you Sounds great! I look forward to hearing back from you for next steps
93,2026-02-17 20:32,"Marcus, we make no promises on this and neither should you. Just let them know to sit tight and wait and the team will respond when they are able (and close it out on your end)."
267,2026-02-17 20:34,Sounds good. I'll let them know.
963,2026-02-17 22:39,"Isabella and I will reach out to the customer to discuss this. Ultimately, I'd like to better understand exactly what they are hoping to do within the issuance flow that would require an API key."
963,2026-02-17 22:45,Just sent Eric a note
962,2026-02-17 22:53,"great, I'll keep my case open until you and close the loop with the customer."
330,2026-02-18 12:33,"Hi , DocPlanner have come back with the below: _Hi Nida, we are still struggling with api and another request to get access to the logs._ _Could you please ask the team to look for it?_ _< I'm not authorised to review the service ticket so can't see what the issue is. Any help would be appreciated, thank you!"
114,2026-02-18 16:08,Thanks Nida I will review
935,2026-02-18 20:45,Hi team - does a company called < have access to any of our APIs?
114,2026-02-18 20:46,"Hi Josh! Yes they've been using our Issuer API, see metrics <"
930,2026-02-18 20:47,"We can give more specific details of their API calls, if needed"
935,2026-02-18 20:49,Ok. We have intel that they are building a competing dataset to CTC. Would they be able to grab enough grant data from the Issuer API to be able to do that? cc
93,2026-02-18 20:51,"Annette Tyler, can you please take a look at their usage and see how many calls, etc.? Would like to understand the metrics here."
935,2026-02-18 20:51,I believe their original use case was showing total rewards statements to their customers but if they're using it for other purposes we have a problem
